date,date,date.1,symbol,date.1.1,open,high,low,close,volume,interest,Returns,Log Returns
1992-12-16,1992-12-16,1992-12-16,GDY00,1992-12-16,177.94,180.52,177.94,180.36,0.0,0.0,,
1992-12-17,1992-12-17,1992-12-17,GDY00,1992-12-17,180.45,181.6,179.23,181.49,0.0,0.0,0.00626524728321,0.00624570221543
1992-12-18,1992-12-18,1992-12-18,GDY00,1992-12-18,181.48,181.92,181.48,181.62,0.0,0.0,0.0007162929087,0.000716036493372
1992-12-21,1992-12-21,1992-12-21,GDY00,1992-12-21,181.61,182.62,180.83,182.42,0.0,0.0,0.00440480123334,0.00439512849033
1992-12-22,1992-12-22,1992-12-22,GDY00,1992-12-22,182.42,182.43,181.49,181.87,0.0,0.0,-0.00301502028286,-0.00301957461309
1992-12-23,1992-12-23,1992-12-23,GDY00,1992-12-23,181.87,183.06,181.79,182.95,0.0,0.0,0.00593830758234,0.00592074532629
1992-12-24,1992-12-24,1992-12-24,GDY00,1992-12-24,182.95,183.12,182.89,183.09,0.0,0.0,0.000765236403389,0.000764943759298
1992-12-28,1992-12-28,1992-12-28,GDY00,1992-12-28,183.11,183.58,182.04,182.2,0.0,0.0,-0.00486099732372,-0.00487285039866
1992-12-29,1992-12-29,1992-12-29,GDY00,1992-12-29,182.19,182.23,180.65,180.9,0.0,0.0,-0.00713501646542,-0.00716059242461
1992-12-30,1992-12-30,1992-12-30,GDY00,1992-12-30,180.89,181.1,180.35,180.78,0.0,0.0,-0.000663349917081,-0.000663570030985
1992-12-31,1992-12-31,1992-12-31,GDY00,1992-12-31,180.78,181.3,180.49,181.01,0.0,0.0,0.00127226463104,0.0012714559882
1993-01-04,1993-01-04,1993-01-04,GDY00,1993-01-04,181.01,181.01,179.03,179.28,0.0,0.0,-0.00955748301199,-0.00960344886579
1993-01-05,1993-01-05,1993-01-05,GDY00,1993-01-05,179.28,180.16,178.74,179.98,0.0,0.0,0.00390450691656,0.00389690411313
1993-01-06,1993-01-06,1993-01-06,GDY00,1993-01-06,179.98,180.0,178.29,178.89,0.0,0.0,-0.00605622846983,-0.00607464180268
1993-01-07,1993-01-07,1993-01-07,GDY00,1993-01-07,178.89,179.85,178.57,178.72,0.0,0.0,-0.000950304656493,-0.000950756482234
1993-01-08,1993-01-08,1993-01-08,GDY00,1993-01-08,178.6,178.6,177.5,178.04,0.0,0.0,-0.0038048343778,-0.00381209117324
1993-01-11,1993-01-11,1993-01-11,GDY00,1993-01-11,179.07,180.1,178.89,179.58,0.0,0.0,0.00864974163109,0.00861254694501
1993-01-12,1993-01-12,1993-01-12,GDY00,1993-01-12,179.58,179.75,177.33,177.54,0.0,0.0,-0.0113598396258,-0.0114248554525
1993-01-13,1993-01-13,1993-01-13,GDY00,1993-01-13,177.53,178.94,176.65,178.05,0.0,0.0,0.00287259209192,0.00286847408361
1993-01-14,1993-01-14,1993-01-14,GDY00,1993-01-14,178.06,179.25,177.81,179.02,0.0,0.0,0.00544790789104,0.00543312171901
1993-01-15,1993-01-15,1993-01-15,GDY00,1993-01-15,179.02,180.48,178.98,180.02,0.0,0.0,0.00558596804826,0.00557042438615
1993-01-18,1993-01-18,1993-01-18,GDY00,1993-01-18,180.02,180.43,179.04,179.68,0.0,0.0,-0.00188867903566,-0.00189046483881
1993-01-19,1993-01-19,1993-01-19,GDY00,1993-01-19,179.69,179.73,178.66,179.09,0.0,0.0,-0.00328361531612,-0.00328901821148
1993-01-20,1993-01-20,1993-01-20,GDY00,1993-01-20,179.09,179.1,177.81,178.01,0.0,0.0,-0.0060304874644,-0.00604874428931
1993-01-21,1993-01-21,1993-01-21,GDY00,1993-01-21,178.02,178.83,174.61,178.48,0.0,0.0,0.00264030110668,0.00263682163494
1993-01-22,1993-01-22,1993-01-22,GDY00,1993-01-22,178.48,178.9,178.15,178.62,0.0,0.0,0.000784401613626,0.000784094131463
1993-01-25,1993-01-25,1993-01-25,GDY00,1993-01-25,178.61,181.86,178.54,181.7,0.0,0.0,0.0172433098197,0.0170963311464
1993-01-26,1993-01-26,1993-01-26,GDY00,1993-01-26,181.71,181.99,180.83,181.52,0.0,0.0,-0.000990643918547,-0.000991134930539
1993-01-27,1993-01-27,1993-01-27,GDY00,1993-01-27,181.51,181.52,180.08,181.36,0.0,0.0,-0.000881445570736,-0.000881834272313
1993-01-28,1993-01-28,1993-01-28,GDY00,1993-01-28,181.36,185.43,181.26,183.82,0.0,0.0,0.013564181738,0.0134730117307
1993-01-29,1993-01-29,1993-01-29,GDY00,1993-01-29,183.84,184.34,182.8,183.35,0.0,0.0,-0.0025568490915,-0.00256012341263
1993-02-01,1993-02-01,1993-02-01,GDY00,1993-02-01,183.34,184.28,181.33,183.39,0.0,0.0,0.000218161985274,0.000218138191409
1993-02-02,1993-02-02,1993-02-02,GDY00,1993-02-02,183.38,183.52,181.67,181.81,0.0,0.0,-0.00861551883963,-0.00865284697756
1993-02-03,1993-02-03,1993-02-03,GDY00,1993-02-03,181.8,182.26,180.98,181.94,0.0,0.0,0.000715032176448,0.000714776662734
1993-02-04,1993-02-04,1993-02-04,GDY00,1993-02-04,181.96,183.41,181.92,182.91,0.0,0.0,0.00533142794328,0.00531726619392
1993-02-05,1993-02-05,1993-02-05,GDY00,1993-02-05,182.91,183.13,182.02,182.61,0.0,0.0,-0.00164015089388,-0.00164149741389
1993-02-08,1993-02-08,1993-02-08,GDY00,1993-02-08,182.6,183.5,181.99,182.43,0.0,0.0,-0.000985707244948,-0.000986193373815
1993-02-09,1993-02-09,1993-02-09,GDY00,1993-02-09,182.43,182.88,181.79,182.88,0.0,0.0,0.00246669955599,0.00246366224637
1993-02-10,1993-02-10,1993-02-10,GDY00,1993-02-10,182.89,185.12,182.88,184.71,0.0,0.0,0.0100065616798,0.00995682754473
1993-02-11,1993-02-11,1993-02-11,GDY00,1993-02-11,184.72,184.94,184.31,184.94,0.0,0.0,0.00124519517081,0.00124442055826
1993-02-12,1993-02-12,1993-02-12,GDY00,1993-02-12,184.93,185.01,182.79,183.33,0.0,0.0,-0.00870552611658,-0.00874364057456
1993-02-16,1993-02-16,1993-02-16,GDY00,1993-02-16,183.34,183.49,180.36,181.59,0.0,0.0,-0.00949108165603,-0.00953640900323
1993-02-17,1993-02-17,1993-02-17,GDY00,1993-02-17,181.58,182.29,180.74,181.29,0.0,0.0,-0.00165207335206,-0.00165343953013
1993-02-18,1993-02-18,1993-02-18,GDY00,1993-02-18,181.27,182.59,180.85,182.01,0.0,0.0,0.0039715373159,0.00396367158074
1993-02-19,1993-02-19,1993-02-19,GDY00,1993-02-19,182.01,183.49,181.99,183.14,0.0,0.0,0.00620845008516,0.00618925705727
1993-02-22,1993-02-22,1993-02-22,GDY00,1993-02-22,183.13,185.41,183.12,185.17,0.0,0.0,0.0110844162935,0.0110234343701
1993-02-23,1993-02-23,1993-02-23,GDY00,1993-02-23,185.19,186.7,185.18,186.02,0.0,0.0,0.00459037641087,0.0045798727646
1993-02-24,1993-02-24,1993-02-24,GDY00,1993-02-24,186.02,186.16,185.21,185.98,0.0,0.0,-0.000215030641867,-0.00021505376427
1993-02-25,1993-02-25,1993-02-25,GDY00,1993-02-25,185.98,186.77,185.12,186.29,0.0,0.0,0.00166684589741,0.00166545825157
1993-02-26,1993-02-26,1993-02-26,GDY00,1993-02-26,186.28,186.54,185.28,186.5,0.0,0.0,0.00112727467926,0.00112663978225
1993-03-01,1993-03-01,1993-03-01,GDY00,1993-03-01,186.5,187.13,186.07,186.3,0.0,0.0,-0.00107238605898,-0.00107296147633
1993-03-02,1993-03-02,1993-03-02,GDY00,1993-03-02,186.31,186.42,185.66,186.29,0.0,0.0,-5.36768652711e-05,-5.36783059255e-05
1993-03-03,1993-03-03,1993-03-03,GDY00,1993-03-03,186.29,186.9,186.29,186.84,0.0,0.0,0.00295238606474,0.00294803633229
1993-03-04,1993-03-04,1993-03-04,GDY00,1993-03-04,186.83,189.82,186.8,189.69,0.0,0.0,0.0152536929994,0.0151385251047
1993-03-05,1993-03-05,1993-03-05,GDY00,1993-03-05,189.7,189.93,188.93,189.28,0.0,0.0,-0.00216142126628,-0.00216376050856
1993-03-08,1993-03-08,1993-03-08,GDY00,1993-03-08,189.27,189.27,188.38,188.38,0.0,0.0,-0.00475486052409,-0.00476620083541
1993-03-09,1993-03-09,1993-03-09,GDY00,1993-03-09,188.38,189.0,187.84,188.48,0.0,0.0,0.000530841915278,0.00053070106855
1993-03-10,1993-03-10,1993-03-10,GDY00,1993-03-10,188.48,189.58,187.12,187.63,0.0,0.0,-0.004509762309,-0.00451996196394
1993-03-11,1993-03-11,1993-03-11,GDY00,1993-03-11,187.63,187.81,185.82,186.35,0.0,0.0,-0.00682193679049,-0.00684531257402
1993-03-12,1993-03-12,1993-03-12,GDY00,1993-03-12,186.35,188.85,186.33,187.39,0.0,0.0,0.00558089616313,0.00556538066231
1993-03-15,1993-03-15,1993-03-15,GDY00,1993-03-15,187.39,189.14,187.35,187.61,0.0,0.0,0.00117402209296,0.00117333346794
1993-03-16,1993-03-16,1993-03-16,GDY00,1993-03-16,187.61,187.78,186.89,187.57,0.0,0.0,-0.000213208251159,-0.000213230983269
1993-03-17,1993-03-17,1993-03-17,GDY00,1993-03-17,187.57,188.6,186.88,187.85,0.0,0.0,0.00149277603028,0.00149166294773
1993-03-18,1993-03-18,1993-03-18,GDY00,1993-03-18,187.85,189.61,187.85,189.39,0.0,0.0,0.00819803034336,0.00816460902767
1993-03-19,1993-03-19,1993-03-19,GDY00,1993-03-19,189.4,190.73,188.66,189.69,0.0,0.0,0.00158403294789,0.00158277969099
1993-03-22,1993-03-22,1993-03-22,GDY00,1993-03-22,189.7,189.86,187.13,187.28,0.0,0.0,-0.0127049396384,-0.012786337556
1993-03-23,1993-03-23,1993-03-23,GDY00,1993-03-23,187.27,188.19,186.21,187.7,0.0,0.0,0.00224263135412,0.00224012040981
1993-03-24,1993-03-24,1993-03-24,GDY00,1993-03-24,187.69,188.66,187.59,188.4,0.0,0.0,0.00372935535429,0.0037224185498
1993-03-25,1993-03-25,1993-03-25,GDY00,1993-03-25,188.4,190.25,188.21,189.66,0.0,0.0,0.00668789808917,0.00666563331332
1993-03-26,1993-03-26,1993-03-26,GDY00,1993-03-26,189.66,190.06,188.77,189.85,0.0,0.0,0.00100179268164,0.00100129122223
1993-03-29,1993-03-29,1993-03-29,GDY00,1993-03-29,189.85,190.37,188.71,189.29,0.0,0.0,-0.00294969712931,-0.00295405605968
1993-03-30,1993-03-30,1993-03-30,GDY00,1993-03-30,189.32,189.5,188.4,188.81,0.0,0.0,-0.00253579164245,-0.00253901220769
1993-03-31,1993-03-31,1993-03-31,GDY00,1993-03-31,188.83,190.19,188.81,190.17,0.0,0.0,0.00720300831524,0.00717719055374
1993-04-01,1993-04-01,1993-04-01,GDY00,1993-04-01,190.16,191.62,188.88,190.51,0.0,0.0,0.00178787400747,0.00178627766316
1993-04-02,1993-04-02,1993-04-02,GDY00,1993-04-02,190.53,191.24,189.77,190.75,0.0,0.0,0.00125977638969,0.00125898353722
1993-04-05,1993-04-05,1993-04-05,GDY00,1993-04-05,190.73,191.18,189.13,189.68,0.0,0.0,-0.00560943643512,-0.00562522840742
1993-04-06,1993-04-06,1993-04-06,GDY00,1993-04-06,189.67,189.67,187.57,187.81,0.0,0.0,-0.00985870940531,-0.0099076282643
1993-04-07,1993-04-07,1993-04-07,GDY00,1993-04-07,187.8,188.21,187.39,187.82,0.0,0.0,5.32453011022e-05,5.32438836212e-05
1993-04-08,1993-04-08,1993-04-08,GDY00,1993-04-08,187.83,187.91,186.4,187.45,0.0,0.0,-0.00196997124907,-0.00197191419455
